caseid,dAge,dAncstry1,dAncstry2,iAvail,iCitizen,iClass,dDepart,iDisabl1,iDisabl2,iEnglish,iFeb55,iFertil,dHispanic,dHour89,dHours,iImmigr,dIncome1,dIncome2,dIncome3,dIncome4,dIncome5,dIncome6,dIncome7,dIncome8,dIndustry,iKorean,iLang1,iLooking,iMarital,iMay75880,iMeans,iMilitary,iMobility,iMobillim,dOccup,iOthrserv,iPerscare,dPOB,dPoverty,dPwgt1,iRagechld,dRearning,iRelat1,iRelat2,iRemplpar,iRiders,iRlabor,iRownchld,dRpincome,iRPOB,iRrelchld,iRspouse,iRvetserv,iSchool,iSept80,iSex,iSubfam1,iSubfam2,iTmpabsnt,dTravtime,iVietnam,dWeek89,iWork89,iWorklwk,iWWII,iYearsch,iYearwrk,dYrsserv
10579,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,4,0,0
10580,7,11,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,1,0,0,1,0,0,2,4,0,12,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,5,6,0
10581,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,5,0,0
10582,5,1,1,0,0,7,4,2,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,2,0,1,0,0,1,1,0,0,10,0,1,0,1,0,1,0,0,0,1,0,0,2,1,0,10,1,0
10583,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,5,0,0
10584,5,1,2,0,0,1,5,2,2,0,0,8,0,3,3,0,1,0,0,0,0,1,0,0,9,0,2,0,0,0,1,4,2,2,3,0,2,0,2,0,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
10585,3,3,1,0,4,2,1,2,2,3,0,0,0,0,2,4,0,0,0,0,1,1,0,1,3,0,1,0,0,0,1,4,2,2,6,0,2,4,1,1,0,0,0,0,0,1,1,0,2,52,0,1,0,1,0,0,0,0,0,6,0,0,2,1,0,6,1,0
10586,4,1,2,0,0,1,4,2,2,0,0,3,0,1,2,0,1,0,0,0,0,0,1,0,7,0,2,0,0,0,1,4,1,2,2,0,2,0,2,2,2,2,1,0,0,1,1,0,2,22,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,13,1,0
10587,7,1,2,0,3,0,0,2,2,0,0,3,0,0,0,10,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,4,2,1,4,0,0,0,0,0,6,0,2,51,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,4,6,0
10588,1,3,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,4,0,2,0,112,0,0,1,0,24,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
10589,4,1,1,0,0,1,3,2,2,0,0,0,0,5,5,0,3,0,1,1,0,0,0,0,6,0,2,0,0,0,1,4,2,2,2,0,2,0,2,0,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,14,1,0
10590,4,1,1,0,0,6,3,2,2,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,11,1,0
10591,6,1,1,0,0,1,2,2,2,0,0,4,0,4,5,0,3,1,0,1,0,0,0,0,4,0,2,0,1,0,1,4,1,2,2,0,2,0,2,1,4,4,0,0,0,1,1,0,4,23,0,3,0,1,0,1,0,0,0,5,0,2,1,1,0,10,1,0
10592,7,1,1,0,3,0,0,1,1,0,0,5,0,0,0,10,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,2,2,1,4,0,0,0,0,0,6,0,2,51,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,13,6,0
10593,4,1,1,4,0,1,0,2,2,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,3,0,2,1,0,0,0,4,1,2,6,0,2,0,2,0,0,3,0,0,0,0,3,0,4,23,0,1,0,1,0,0,0,0,1,0,0,1,1,2,0,10,2,0
10594,7,2,1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,0,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,6,7,0
10595,5,3,1,0,0,1,0,1,2,1,0,3,0,5,0,0,1,0,0,0,0,0,0,1,1,0,1,2,2,0,0,4,1,1,4,0,2,0,2,1,4,2,9,0,0,0,2,0,2,10,0,4,0,1,0,1,0,0,2,0,0,1,1,2,0,7,2,0
10596,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0
10597,2,11,1,0,0,1,5,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,2,0,2,0,1,1,4,2,2,0,113,1,1,1,2,10,1,6,0,2,0,1,0,0,0,1,0,1,1,1,0,7,1,0
10598,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,4,0,2,0,221,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10599,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
10600,4,2,1,0,0,1,4,2,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,2,2,2,0,2,0,2,2,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,13,1,0
10601,7,1,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,0,0,4,2,1,0,0,2,0,2,1,4,0,7,2,0,0,6,0,2,24,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,9,5,0
10602,4,1,3,0,0,4,2,2,2,0,0,3,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,2,3,1,0,0,1,1,0,3,23,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,1,1,0
10603,3,3,1,4,4,1,0,2,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,4,1,2,2,0,2,4,1,1,0,0,0,0,0,0,3,0,0,52,0,1,0,1,0,0,0,0,1,0,0,0,2,2,0,10,3,0
10604,5,1,2,0,0,1,2,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,5,0,2,0,0,0,1,2,2,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,22,0,1,4,1,0,0,0,0,0,4,1,2,1,1,0,14,1,1
10605,5,1,1,0,0,1,5,2,2,0,0,0,0,3,3,0,3,0,0,1,0,0,0,0,5,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,10,1,0
10606,3,1,2,0,0,5,3,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,4,2,2,2,0,2,0,2,0,4,2,1,0,0,1,1,0,2,10,0,1,0,2,0,1,0,0,0,5,0,1,1,1,0,14,1,0
10607,3,1,1,0,0,1,3,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,1,2,2,2,4,0,2,0,1,0,0,0,10,0,0,1,1,0,0,10,0,6,1,1,1,0,0,0,0,3,0,0,2,1,0,10,1,1
10608,6,1,1,0,0,2,4,2,2,0,0,0,0,4,4,0,2,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,2,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,15,1,0
10609,2,11,5,0,2,1,5,2,2,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,7,0,1,0,4,0,2,4,2,2,2,0,2,4,2,2,4,2,2,0,121,0,1,1,2,40,1,6,0,3,0,1,0,0,0,5,0,1,1,1,0,7,1,0
10610,6,11,1,0,0,3,3,2,2,0,0,5,0,1,1,0,1,0,0,1,1,0,0,0,9,0,2,0,1,0,1,4,1,2,3,0,2,0,2,0,4,2,0,0,0,1,1,0,3,21,0,3,0,1,0,1,0,0,0,2,0,1,1,1,0,7,1,0
10611,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0
10612,5,1,1,0,0,1,3,2,2,0,0,3,0,4,4,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,2,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
10613,3,3,2,0,0,5,1,2,2,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,11,0,2,0,4,0,10,1,2,2,7,0,2,0,0,1,0,2,13,0,0,0,4,0,2,23,0,6,1,1,1,0,0,0,0,1,0,1,1,1,0,14,1,1
10614,5,1,2,0,0,1,3,2,2,0,0,1,0,2,4,0,2,1,0,1,0,0,0,0,4,0,2,0,4,0,1,4,2,2,6,0,2,0,2,2,4,4,9,0,0,1,1,0,4,22,0,6,0,1,0,1,0,0,0,3,0,2,1,1,0,14,1,0
10615,7,1,2,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,2,0,0,0,2,1,2,6,0,2,0,1,2,0,0,0,0,0,0,6,0,2,10,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,5,4,1
10616,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10617,7,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,1,0,0,0,0,0,0,0,6,0,2,23,0,3,0,1,0,0,0,0,3,0,0,0,2,2,0,4,6,0
10618,5,1,1,0,0,1,3,2,2,0,0,3,0,2,2,0,1,0,0,0,0,0,0,1,7,0,2,0,2,0,1,4,1,2,2,0,2,0,2,1,4,2,0,0,0,2,1,0,2,21,0,4,0,1,0,1,0,0,0,1,0,2,1,1,0,10,1,0
10619,7,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,2,1,2,0,0,2,0,2,2,0,0,0,0,0,0,6,0,3,21,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,15,5,2
10620,5,1,12,0,0,1,4,2,2,0,0,1,0,3,2,0,1,0,0,0,0,0,0,0,9,0,2,0,4,0,10,4,1,2,3,0,2,0,2,2,4,2,9,0,0,0,1,0,2,21,0,6,0,1,0,1,0,0,0,2,0,1,1,1,0,10,1,0
10621,7,3,1,0,0,0,0,2,2,3,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,4,1,1,0,0,2,0,2,1,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,1,7,0
10622,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,3,0,112,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
10623,2,11,1,0,0,4,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,9,0,2,2,4,0,0,4,1,2,3,0,2,0,1,1,4,2,2,0,221,0,6,1,2,10,1,6,0,1,0,1,0,0,3,0,0,1,1,2,0,8,2,0
10624,7,1,1,0,0,0,0,2,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,1,4,0,0,0,0,0,6,0,2,22,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,10,7,0
10625,4,1,2,4,0,1,0,2,2,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,3,0,2,1,0,0,0,4,1,2,5,0,2,0,2,2,0,2,0,0,0,0,3,0,2,10,0,1,0,1,0,0,0,0,1,0,0,1,1,2,0,8,2,0
10626,3,0,1,0,0,1,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,7,0,2,2,4,0,0,4,2,2,3,0,2,0,1,1,4,0,10,0,0,0,6,0,2,10,0,6,0,1,0,1,0,0,3,0,0,0,2,2,0,6,4,0
10627,7,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,0,2,1,2,0,0,2,0,2,0,0,0,0,0,0,0,6,0,2,22,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,10,5,1
10628,4,2,2,0,0,2,2,2,2,0,0,1,0,5,5,0,3,0,0,1,0,0,0,0,9,0,2,0,4,0,1,4,1,2,1,0,2,0,2,1,4,4,2,0,0,1,1,0,4,10,0,6,0,1,0,1,0,0,0,5,0,1,1,1,0,15,1,0
10629,5,1,2,0,0,1,3,2,2,0,0,4,0,2,2,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,2,2,1,0,0,1,1,0,2,21,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
10630,6,0,1,0,0,2,5,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,9,1,2,0,1,0,10,2,2,2,3,0,2,0,2,1,0,3,9,0,0,0,1,0,3,21,0,3,8,1,0,0,0,0,0,3,0,2,1,1,0,10,1,1
10631,3,11,1,0,0,1,1,2,2,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,5,0,2,0,0,0,1,3,2,2,6,0,2,0,2,1,0,2,7,1,0,1,1,0,2,10,0,1,0,1,0,0,1,1,0,6,0,1,1,1,0,10,1,0
10632,5,2,1,0,3,1,3,2,2,1,0,1,0,4,5,6,4,0,0,0,0,0,0,0,4,0,1,0,0,0,2,4,1,2,1,0,2,2,2,1,4,5,1,0,0,0,1,0,5,51,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,15,1,0
10633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,6,0,221,0,0,0,0,10,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
10634,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,121,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0
10635,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,3,0,0
10636,7,0,1,0,0,1,3,1,2,0,0,0,0,2,2,0,1,0,0,0,1,0,0,1,7,0,2,0,0,0,1,2,1,2,5,0,2,0,2,2,0,2,0,0,0,1,1,0,3,23,0,1,10,1,0,0,0,0,0,2,0,1,1,1,1,5,1,2
10637,5,1,3,0,0,1,3,2,2,0,0,2,0,1,3,0,1,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,12,1,0
10638,2,1,1,0,0,1,0,2,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,3,0,2,2,4,0,0,4,1,2,6,0,2,0,0,1,0,2,13,0,0,0,6,0,2,10,0,6,0,3,0,0,0,0,3,0,0,1,1,2,0,11,2,0
10639,6,1,1,0,0,2,4,2,2,0,0,8,0,5,3,0,3,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,4,4,0,0,0,1,1,0,4,10,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,15,1,0
10640,7,1,2,0,0,5,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,9,0,2,2,1,0,0,4,1,2,1,0,2,0,1,2,4,0,0,0,0,0,6,0,2,23,0,3,0,1,0,1,0,0,0,0,0,0,2,2,0,11,3,0
10641,4,1,2,0,0,3,3,2,2,0,0,0,0,3,4,0,2,0,0,1,0,0,0,0,5,0,2,0,0,0,1,4,1,2,2,0,2,0,2,2,0,3,0,0,0,3,1,0,3,23,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,14,1,0
10642,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,222,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,5,0,0
10643,6,11,1,0,0,2,4,2,2,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,10,4,1,2,3,0,2,0,2,2,4,2,1,0,0,0,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
10644,6,3,1,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,4,0,0,2,1,2,0,0,2,0,2,1,0,0,2,0,0,0,6,0,2,10,0,6,10,1,0,0,0,0,3,0,0,0,2,2,1,8,6,1
10645,3,3,1,4,0,9,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,2,1,4,0,0,4,2,2,8,0,2,0,1,1,0,0,0,0,0,0,3,0,2,10,0,6,0,1,0,0,0,0,3,0,0,0,2,2,0,10,5,0
10646,4,3,1,0,4,1,0,2,2,3,0,2,8,2,0,4,1,0,0,0,0,0,0,0,4,0,1,2,0,0,0,4,1,2,6,0,2,4,2,1,4,2,1,0,0,0,6,0,2,52,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,5,2,0
10647,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,4,0,2,0,211,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
10648,5,11,1,0,0,1,2,2,2,0,0,4,0,3,3,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,4,3,1,0,0,2,1,0,3,10,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
10649,5,1,2,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,0,22,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,11,5,0
10650,6,1,12,0,0,1,0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,2,0,0,0,4,2,2,3,0,1,0,2,1,4,0,0,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,5,3,0
10651,7,1,1,0,3,1,0,2,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,2,2,0,0,0,2,1,2,6,0,2,2,1,0,0,0,0,0,0,0,6,0,0,51,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,10,4,1
10652,7,1,2,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,0,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,11,5,0
10653,4,1,2,0,0,1,4,2,2,0,0,3,0,3,5,0,1,0,0,1,0,0,0,1,7,0,2,0,2,0,1,4,2,2,3,0,2,0,2,0,2,2,0,0,0,1,1,0,3,10,0,4,0,1,0,1,0,0,0,3,0,1,1,1,0,10,1,0
10654,7,1,1,0,3,1,0,2,2,0,0,4,0,0,0,10,0,0,0,0,1,0,1,0,7,0,2,2,0,0,0,4,1,2,3,0,2,6,2,0,4,0,1,0,0,0,6,0,2,51,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,5,1,0
10655,2,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,0,0,2,0,2,1,0,0,2,0,211,0,0,1,0,21,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0
10656,3,3,1,0,0,1,3,2,2,1,0,3,0,3,3,0,1,0,0,0,0,0,0,0,9,0,1,0,0,0,1,4,2,2,2,0,2,0,2,1,1,2,1,0,0,2,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,11,1,0
10657,6,0,1,0,0,4,3,2,2,0,1,0,0,3,3,0,2,0,0,0,0,0,0,0,10,0,2,0,0,0,1,2,1,2,6,0,2,0,2,2,0,3,0,0,0,1,1,0,3,10,0,1,7,1,0,0,0,0,0,3,0,2,1,1,0,10,1,1
10658,5,1,2,0,0,4,2,2,2,0,0,3,0,2,2,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,1,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,5,0,2,1,1,0,11,1,0
10659,4,2,12,0,0,1,1,2,2,0,0,0,0,4,4,0,2,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,2,2,5,0,2,0,2,0,0,3,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,10,1,0
10660,3,9,1,0,3,0,0,2,2,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,4,1,2,0,0,2,3,2,2,4,0,2,0,0,0,6,0,0,51,0,6,0,3,0,1,0,0,0,0,0,0,2,2,0,11,5,0
10661,4,1,1,0,0,1,2,2,2,0,0,2,0,3,3,0,2,0,0,0,0,0,0,0,5,0,2,0,0,0,1,4,1,2,2,0,2,0,2,3,1,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
10662,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0
10663,4,11,1,0,0,7,2,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,6,0,2,0,4,0,1,4,2,2,2,0,2,0,2,1,0,2,10,0,0,2,1,0,2,10,0,6,0,1,0,0,0,0,0,5,0,2,1,1,0,6,1,0
10664,5,11,1,0,0,4,1,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,1,0,10,0,2,0,2,0,1,2,1,2,2,0,2,0,2,2,0,3,11,0,0,1,1,0,4,22,0,4,4,2,0,0,0,0,0,6,1,2,1,1,0,10,1,2
10665,5,11,1,0,0,3,4,2,2,0,0,3,0,1,1,0,1,0,0,0,1,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,11,1,0
10666,5,1,1,0,0,6,0,2,2,0,0,0,0,5,5,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,11,2,1,2,6,0,2,0,2,2,0,4,0,0,0,0,1,0,4,10,0,1,4,1,0,0,0,0,0,0,1,2,1,1,0,9,1,1
10667,4,1,2,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,0,4,2,2,0,0,2,0,1,0,2,0,0,0,0,0,6,0,2,10,0,4,0,1,0,1,0,0,3,0,0,0,2,2,0,6,7,0
10668,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0
10669,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,221,0,0,1,0,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
10670,4,1,1,0,0,5,3,2,2,0,0,0,0,4,5,0,3,0,0,1,0,0,0,0,10,0,2,0,0,0,1,4,2,2,1,0,2,0,2,2,0,4,0,0,0,1,1,0,4,23,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,15,1,0
10671,7,1,2,0,0,0,0,2,2,2,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,4,1,2,0,0,2,0,2,0,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,5,0
10672,6,1,1,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,2,4,0,0,0,0,0,6,0,3,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,15,6,0
10673,4,11,1,0,0,3,3,2,2,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,0,4,2,1,0,0,1,1,0,2,24,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,14,1,0
10674,2,1,2,0,0,2,0,2,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,9,0,2,2,4,0,0,4,2,2,4,0,2,0,0,1,0,2,13,0,0,0,6,0,2,10,0,6,0,2,0,0,0,0,3,0,0,1,1,2,0,10,2,0
10675,2,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
